p300_mean_amp,p300_peak_amp,theta_power,alpha_power,beta_power,warunek,uuid,wiek,plec
494.88950715717243,10430.0,0.9407511137375011,1.8525616692304612,0.32663342854501926,Prawda,827366EC,22,M
518.4090621233911,10911.0,0.7509496698050353,1.135834310688539,0.26148217493180215,Prawda,827366EC,22,M
524.367455801428,11042.0,0.95643361844915,0.6159926292833977,0.2231869404488181,Prawda,827366EC,22,M
551.3718024506347,11539.0,0.6187896255861192,0.6241275264154285,0.20360550573493585,Prawda,827366EC,22,M
554.5312418642075,11753.0,1.728361554997932,1.174978385128617,0.20468343178371504,Prawda,827366EC,22,M
588.4888596211584,12246.0,0.9197841973867675,0.34911059103828274,0.2254911730794299,Prawda,827366EC,22,M
584.1983834407014,12380.0,0.9243898741735425,0.5643649796697177,0.14549074292460235,Prawda,827366EC,22,M
614.860462829595,12901.0,0.8587155240048396,1.2606380803825614,0.30601744512542994,Prawda,827366EC,22,M
611.7430790987016,13059.0,1.4993524088592578,0.6067031389733488,0.21584772371989167,Prawda,827366EC,22,M
645.8804526801207,13578.0,0.6420379447057938,0.5925397460280335,0.2327039379215931,Prawda,827366EC,22,M
659.1943394665307,13817.0,0.5814064295724397,1.3452191642245543,0.20077717464511163,Prawda,827366EC,22,M
680.6339873655462,14299.0,0.9281936698046179,0.5621304259908104,0.1868345961763456,Prawda,827366EC,22,M
687.7451189641603,14480.0,0.9329135277885929,0.9601245126242405,0.21019443285245487,Prawda,827366EC,22,M
707.8404835691138,14962.0,0.8880297266509787,0.6796486958063179,0.20813237811081545,Prawda,827366EC,22,M
720.3322075452521,15108.0,1.73718449724878,0.9140623379483777,0.2329956427760012,Prawda,827366EC,22,M
742.1767171052613,15586.0,0.5563011352878682,0.7501635414279081,0.1657492368623591,Prawda,827366EC,22,M
754.020334441768,15910.0,1.0883951794812585,0.8226044371288272,0.2055352415743202,Prawda,827366EC,22,M
779.4910483163729,16400.0,0.9371707644046806,0.5175276401971396,0.2186449568320733,Prawda,827366EC,22,M
783.9991618197362,16530.0,0.9844013390801394,1.3062090824568728,0.28936766014985127,Prawda,827366EC,22,M
809.2747673050574,17020.0,0.7810710231578302,0.7998645675340424,0.21909132580681379,Prawda,827366EC,22,M
812.0406734718342,17183.0,1.2967496440615718,1.4085033903975743,0.29263270557603094,Prawda,827366EC,22,M
843.1661398214623,17669.0,0.7213082822540857,1.0882708972749988,0.24578526143958454,Prawda,827366EC,22,M
843.3845623646802,17786.0,0.8863223519471863,0.7576001849286098,0.2283168023504918,Prawda,827366EC,22,M
870.6488052936322,18283.0,0.6700587851585273,0.5444425803373552,0.16045025837670862,Prawda,827366EC,22,M
869.3604255870297,18389.0,0.9311203287185422,0.4446287740070991,0.2290337309899425,Prawda,827366EC,22,M
905.7671484131403,18863.0,1.1928960575514942,0.5223287745763514,0.21392822242453755,Prawda,827366EC,22,M
898.353960824873,18993.0,0.655112117478581,0.4269733924744725,0.1911297399125413,Prawda,827366EC,22,M
928.1284417174546,19462.0,0.7712244737067449,1.3603796318170478,0.30461393157836025,Prawda,827366EC,22,M
931.3693346511734,19615.0,1.4187324703157373,0.9456409408625076,0.2813777046028409,Prawda,827366EC,22,M
958.9116673162537,20126.0,1.0884950919747358,1.3333909129442199,0.21851001187987937,Prawda,827366EC,22,M
963.4017844742602,20312.0,1.9043019431337218,1.383563959844384,0.23772828237169763,Prawda,827366EC,22,M
991.1992406234642,20825.0,0.6598457161443435,0.550777136978722,0.15978646678807631,Prawda,827366EC,22,M
991.7705582892773,20972.0,1.5450120680693857,0.6328594412085643,0.2005377584633192,Prawda,827366EC,22,M
1023.4457336569554,21497.0,0.5017575236360854,0.40506986686425983,0.18044609915618004,Prawda,827366EC,22,M
1027.2495646636885,21672.0,1.4221153528978852,1.0091310295142093,0.17715605303439844,Prawda,827366EC,22,M
1051.4977766069337,22129.0,0.7005236643073594,0.815866613996723,0.27081775107311584,Prawda,827366EC,22,M
1055.3343601886468,22243.0,1.1015949062522006,0.9315578771997226,0.18422814713921432,Prawda,827366EC,22,M
1082.70847457826,22756.0,0.6950441297130168,0.5712851052005128,0.19670791992745076,Prawda,827366EC,22,M
1085.2111417918884,22889.0,0.8632387111195228,0.9759647033852825,0.31061187204929797,Prawda,827366EC,22,M
1111.9241644609795,23400.0,0.7423205921707214,0.44148027554313624,0.2323169022709715,Prawda,827366EC,22,M
1102.653969191235,23549.0,0.9533028506392462,0.8676315505459471,0.18339736461715964,Prawda,827366EC,22,M
1147.15095438913,24026.0,0.4558907182735838,0.579023170782461,0.19264745534862568,Prawda,827366EC,22,M
1147.587525252275,24153.0,0.6101150904574384,0.4908048792493941,0.1601789368740913,Prawda,827366EC,22,M
1168.6268746138471,24599.0,0.8338919122147703,1.1855229780607006,0.18523807112411464,Prawda,827366EC,22,M
1177.946860538718,24725.0,0.36208366016929283,0.5720021434300295,0.18452325155149774,Prawda,827366EC,22,M
1199.5313349662829,25219.0,0.8982628045018856,0.5609396295665152,0.1854304084809036,Prawda,827366EC,22,M
1194.9184336344615,25396.0,1.17792257031911,0.9200719406713671,0.20125600711625433,Prawda,827366EC,22,M
1237.5415298376493,25863.0,0.4976862280706956,0.5566718097604002,0.19068072598515812,Prawda,827366EC,22,M
1226.4848488600358,25976.0,0.5731151053913635,0.8465996327757668,0.23592765708630908,Prawda,827366EC,22,M
1264.2159164774907,26490.0,0.6521561364620685,0.6666177298267857,0.20293822186464533,Prawda,827366EC,22,M
1264.0492521196275,26673.0,1.431429507163105,2.0895500725144376,0.3539194440140366,Prawda,827366EC,22,M
1291.9849694308145,27161.0,0.5117981615149121,0.543341240796479,0.18059341836076204,Prawda,827366EC,22,M
1297.034451723484,27308.0,1.4286744937948161,0.8276849448584571,0.24571803832421502,Prawda,827366EC,22,M
1321.3507865520874,27793.0,0.8330683665168699,1.1637254729300837,0.23831297573715082,Prawda,827366EC,22,M
1327.7934662788,27935.0,1.0826658120770998,0.3606200854286082,0.22643288778031787,Prawda,827366EC,22,M
1356.8602014681428,28463.0,0.6952321205606323,0.46626498529374677,0.18128407007645087,Prawda,827366EC,22,M
1356.4399622045914,28576.0,1.3497543566388508,0.5375173175603408,0.17248324571075913,Prawda,827366EC,22,M
1387.2651016270233,29058.0,0.6013717934251521,0.6103553623142463,0.1638555744231673,Prawda,827366EC,22,M
1383.9379300118972,29215.0,0.9943817984237286,1.021063412502667,0.23592127699075224,Prawda,827366EC,22,M
1411.1532647949637,29725.0,0.5508472902951178,0.4511469928797902,0.1810970086789173,Prawda,827366EC,22,M
1416.7336670863856,29851.0,2.0591339368821417,1.2808209358159095,0.1961887599037053,Prawda,827366EC,22,M
1447.394535327499,30321.0,1.1009384590626885,0.5319321791747798,0.21097474940645403,Prawda,827366EC,22,M
1442.8135227241905,30471.0,1.210989745261708,0.5196870392904333,0.22054030589490672,Prawda,827366EC,22,M
1474.529471342912,30966.0,0.5224580647232723,0.6655328742918978,0.23684889987060867,Prawda,827366EC,22,M
1477.3462707493802,31155.0,0.8427852863926865,1.184061554638179,0.2159960584008383,Prawda,827366EC,22,M
1506.3849811478642,31684.0,0.7017420813495103,0.38982208588448475,0.19153547106622867,Prawda,827366EC,22,M
1512.3639180546077,31825.0,0.8745975370622313,0.7386693310486173,0.1846593380468276,Prawda,827366EC,22,M
1537.9360018749846,32335.0,0.9420823480397094,1.0842798669177425,0.19755876953026813,Prawda,827366EC,22,M
1543.2981908465008,32457.0,1.0165865303594042,1.2340161570785622,0.1484654448074167,Prawda,827366EC,22,M
1566.2720564092463,32945.0,0.5168308061439699,0.556252476358896,0.18927960352982545,Prawda,827366EC,22,M
1574.188417643145,33073.0,1.005742962325956,1.4996401241619979,0.33103936241874476,Prawda,827366EC,22,M
1607.388448277069,33607.0,0.5615809670215435,0.46358592910104973,0.1884983277900384,Prawda,827366EC,22,M
1600.9954333991213,33761.0,0.7551948100693453,1.3450280022293857,0.22899626995308728,Prawda,827366EC,22,M
1632.6621603261244,34282.0,0.6271140019731123,0.9050588510421588,0.2090944494829362,Prawda,827366EC,22,M
1633.8236257889162,34404.0,1.013770142546702,1.6264608793842161,0.31780801747702964,Prawda,827366EC,22,M
1664.3270711145276,34944.0,0.4907065013897519,0.5337190935573104,0.20610944292552724,Prawda,827366EC,22,M
1668.0177269207659,35082.0,0.5396461902385217,0.5686520461410746,0.19196948623788343,Prawda,827366EC,22,M
1695.258345052675,35551.0,0.38146249322015213,0.8745797093251428,0.1505536445539335,Prawda,827366EC,22,M
1696.1931303090848,35697.0,0.7244195911600657,1.1572119700550938,0.2285029268601128,Prawda,827366EC,22,M
1719.4246417142149,36133.0,0.7777277594033772,0.9900052882370349,0.15804440143589288,Prawda,827366EC,22,M
1725.841310206775,36299.0,1.198687557890733,0.9113779504966362,0.1522797446647176,Prawda,827366EC,22,M
1749.9269545321572,36775.0,0.8123281003907921,0.6940546423343719,0.1935588796375327,Prawda,827366EC,22,M
1752.1167879033355,36908.0,1.2139650732176746,0.520198750349512,0.15552377492896127,Prawda,827366EC,22,M
1767.9722959728226,37352.0,0.8198754826423085,0.8527509512539185,0.2565526435845273,Prawda,827366EC,22,M
1791.916238029586,37501.0,0.6065027662511532,0.6875644905314342,0.24216943932783844,Prawda,827366EC,22,M
1808.9676286306028,38003.0,0.6899743065917172,0.5962971421480675,0.17063710304315916,Prawda,827366EC,22,M
1813.1465800335761,38129.0,0.9797645423061777,1.1339673590721266,0.1852501797836297,Prawda,827366EC,22,M
1837.5120000398574,38611.0,0.5207104934129124,0.5745429804347532,0.2537362456664352,Prawda,827366EC,22,M
1844.7715020339033,38810.0,0.8952356195821352,0.9539259028628295,0.2633013065466432,Prawda,827366EC,22,M
1869.6261951818171,39316.0,0.8235639967987445,0.43713051007588544,0.1583489800235135,Prawda,827366EC,22,M
1876.4609832942917,39461.0,1.013177740392151,0.8234401067800476,0.1774234142723698,Prawda,827366EC,22,M
1898.2551293566921,39950.0,0.5222117337911247,0.42335418116487983,0.16951015796051708,Prawda,827366EC,22,M
1912.6859893877877,40196.0,1.380856241808098,0.56598213109194,0.25734752211099265,Prawda,827366EC,22,M
1934.5765001782686,40632.0,0.4998186980673568,0.37876178765325175,0.17079240452741995,Prawda,827366EC,22,M
1937.8169360706195,40745.0,1.5366036991851155,0.3192481809243285,0.22506249895909422,Prawda,827366EC,22,M
1962.6111633506846,41246.0,0.5927037390922899,0.4247352955421857,0.22402539532585802,Prawda,827366EC,22,M
1968.1444280225069,41395.0,1.1814773065323076,0.4428603991766673,0.17960356238389188,Prawda,827366EC,22,M
1989.1750795076766,41846.0,0.6791948399961258,0.46119940326757747,0.15163310111319797,Prawda,827366EC,22,M
2001.0034237667005,41988.0,1.2745105353517374,0.523342718979126,0.14877109716839165,Prawda,827366EC,22,M
2020.5325159932813,42429.0,0.7007356405396086,0.5763521552979827,0.1572149383877266,Prawda,827366EC,22,M
2021.5511031628107,42566.0,1.3386130965907543,0.7593553835227614,0.19669190671502,Prawda,827366EC,22,M
2047.633970169361,43099.0,0.524707573510321,0.6475197852969949,0.16385520514036817,Prawda,827366EC,22,M
2057.254088194345,43253.0,1.2283926304630688,0.9507856590221577,0.23532651528520734,Prawda,827366EC,22,M
2080.5666147839024,43710.0,0.4259954280756659,0.5219896206969501,0.13770627712678532,Prawda,827366EC,22,M
2083.041858250656,43835.0,0.7602521956189601,0.7719934954048009,0.16435627003974485,Prawda,827366EC,22,M
2110.9171926473937,44316.0,0.6263532461591815,0.4011411529927869,0.17282384498153014,Prawda,827366EC,22,M
2115.627195801276,44485.0,1.0700947685306392,1.8741041369382543,0.2207012842622593,Prawda,827366EC,22,M
2140.2684323974822,44961.0,0.6421095499536411,0.839083385247081,0.14608813910660343,Prawda,827366EC,22,M
2144.7131560915504,45071.0,1.2167671748887168,1.6497881189629362,0.23567203519516303,Prawda,827366EC,22,M
2174.5054531508795,45580.0,0.8607184746034806,0.39141559689054733,0.14672027214364064,Prawda,827366EC,22,M
2175.0019257637314,45693.0,1.202870147718408,1.0333545720094373,0.24491730628522593,Prawda,827366EC,22,M
2196.933162672005,46163.0,0.592097406065667,0.8374356001043686,0.1435047919118172,Prawda,827366EC,22,M
2205.210051403026,46338.0,1.1575711564703857,0.8573539672423813,0.18758968504545695,Prawda,827366EC,22,M
2228.0049043376644,46820.0,0.7130109140297798,1.3167057391719068,0.189446817008547,Prawda,827366EC,22,M
2234.3894761616743,46942.0,1.2674208445870123,1.6543853154419481,0.18053103369426993,Prawda,827366EC,22,M
2255.9518028637567,47453.0,0.5323679721781513,1.5414498742744744,0.2524631002839954,Prawda,827366EC,22,M
2265.7117927507315,47595.0,0.7249987166210825,0.30521720055969603,0.18998872185098292,Prawda,827366EC,22,M
2291.6427479886024,48125.0,0.5034864626583836,0.47679933745501085,0.16548111135895016,Prawda,827366EC,22,M
2296.5451127923784,48331.0,1.1427052121155576,0.6980733698965089,0.1744363659001326,Prawda,827366EC,22,M
2327.0597053749493,48872.0,0.8304959041164288,0.392864853112592,0.1534540297237747,Prawda,827366EC,22,M
2330.481461222105,49041.0,0.9673704897152078,0.4319251772188459,0.18879108855264715,Prawda,827366EC,22,M
2358.7012302422736,49538.0,1.2339036638356573,0.9003319957802542,0.2147070703674893,Prawda,827366EC,22,M
2362.9142503206645,49692.0,1.061795160587204,0.7958089024469033,0.2687284249080937,Prawda,827366EC,22,M
2389.114861296038,50170.0,0.7257992226806191,0.6822074044935618,0.21422823657840512,Prawda,827366EC,22,M
2389.7879089762187,50303.0,0.8050474639632352,0.9369389995090063,0.23023064155505313,Prawda,827366EC,22,M
2417.163754021494,50804.0,0.7183297993832695,0.6816033782295918,0.16529603680905572,Prawda,827366EC,22,M
2423.1206049504312,50917.0,1.6762052426866774,2.40550449667116,0.21677100866520335,Prawda,827366EC,22,M
2452.814237143177,51435.0,0.6326929699072298,1.0911037587629906,0.19538736712154509,Prawda,827366EC,22,M
2452.239666854923,51617.0,1.544422305810075,1.893840875580438,0.19546363621995988,Prawda,827366EC,22,M
2478.9887807671,52131.0,0.9731522784056242,0.5945453687465252,0.14508935073687385,Prawda,827366EC,22,M
2488.7819230014325,52306.0,1.4813546332014595,0.45129706660994273,0.15655124981572188,Prawda,827366EC,22,M
2510.9199359694244,52770.0,0.5733944863194369,0.6449725043651127,0.14185725553849404,Prawda,827366EC,22,M
2520.049964288102,52956.0,0.9450444469103698,1.2460407613160172,0.16404808521120065,Prawda,827366EC,22,M
2546.2267412751517,53448.0,0.6941135217393108,0.3104794040001225,0.1417911033215121,Prawda,827366EC,22,M
2547.334350625046,53597.0,1.4046448313604483,0.618128917693503,0.16746300491116412,Prawda,827366EC,22,M
2577.91055038765,54133.0,0.6079513834640505,0.9855307138292089,0.15107066692567286,Prawda,827366EC,22,M
2580.127660911409,54275.0,0.916491753734127,1.0333905021302163,0.2146471951292446,Prawda,827366EC,22,M
2610.0573062124004,54789.0,0.6437743768765383,0.5043667600856464,0.15885531954991342,Prawda,827366EC,22,M
2611.118508135604,54935.0,0.9409547779092924,0.5202993802199528,0.16807860818364234,Prawda,827366EC,22,M
2636.035274953589,55420.0,0.6125250871192582,0.3429602732112666,0.11897940811484473,Prawda,827366EC,22,M
2646.524439665381,55583.0,1.1265095548190316,0.5665633041169812,0.18386098181433222,Prawda,827366EC,22,M
2670.6182925300427,56050.0,0.5330948215057038,0.2960304260371155,0.13626377196092265,Prawda,827366EC,22,M
2676.9055856363675,56204.0,0.45688103102033184,0.37109515552349526,0.21187248539256995,Prawda,827366EC,22,M
2702.5590040793627,56709.0,1.0968962473669135,1.0306348045917724,0.1647144803924191,Prawda,827366EC,22,M
2705.3953558969474,56854.0,1.7197462763525773,1.5218403658816837,0.23167891701374524,Prawda,827366EC,22,M
2736.679267454186,57340.0,0.7539305698112841,0.7203874594033064,0.2320816256134345,Prawda,827366EC,22,M
2726.3409296904783,57498.0,1.9187643223640591,1.2565945520110127,0.22691107482586606,Prawda,827366EC,22,M
2762.8624657052505,57995.0,1.1419656969456873,0.6417204724694041,0.21663280448203423,Prawda,827366EC,22,M
2773.364671268675,58244.0,1.0675291829907123,0.9018335194585266,0.2192252896584886,Prawda,827366EC,22,M
2791.7824234571312,58782.0,1.17137275143636,0.7411469124869449,0.21003111493437696,Prawda,827366EC,22,M
2814.086336360222,58935.0,1.6985570131884278,0.9715695881628457,0.21630051870068728,Prawda,827366EC,22,M
2818.907704805171,59408.0,0.8529448264557701,0.9418262771797087,0.1697918147100567,Prawda,827366EC,22,M
2839.1137680946626,59784.0,2.162091571946882,0.919146342884062,0.23422272961536253,Prawda,827366EC,22,M
2876.4001047399483,60291.0,1.1179014241498755,1.1861830919107668,0.21159386662071475,Prawda,827366EC,22,M
2867.3032301005715,60420.0,2.1321041177805045,1.721093091083295,0.19583888298568197,Prawda,827366EC,22,M
2903.2948388308723,60950.0,0.8441089475109322,0.958447944530993,0.22399544326130322,Prawda,827366EC,22,M
2908.794988282812,61119.0,1.1499631410796252,1.66948421961157,0.1883213357211851,Prawda,827366EC,22,M
2933.6446932930253,61575.0,0.8825480969340322,0.7585972957046743,0.1637418126002762,Prawda,827366EC,22,M
2940.9184197009045,61794.0,0.8324752728349007,0.8263956125343542,0.1574011060274512,Prawda,827366EC,22,M
2968.3130868910353,62251.0,1.0848610465901776,0.7661498462205067,0.22212206139984633,Prawda,827366EC,22,M
2971.5876888576176,62413.0,1.1433503880196518,0.8949057412439619,0.2049686959869247,Prawda,827366EC,22,M
2990.0238264984227,62904.0,1.504028449410846,1.2085549264249906,0.2186642121020845,Prawda,827366EC,22,M
3005.3054447653594,63078.0,1.5607381175068549,1.2760809450403134,0.21574717114387354,Prawda,827366EC,22,M
3023.6754292538158,63606.0,2.5687277293847717,1.4027772366657398,0.3207453865399695,Prawda,827366EC,22,M
3035.6050162036545,63732.0,1.8272706344467273,1.1615222482822123,0.1666111437516842,Prawda,827366EC,22,M
3055.4346855915833,64192.0,1.5574189492554913,0.8487832392358244,0.44544085132315736,Prawda,827366EC,22,M
3058.0774059909054,64394.0,1.8525731705310715,0.79607649000751,0.22303692483029736,Prawda,827366EC,22,M
3085.402487140309,64895.0,3.6030335073879325,1.2862900388274607,0.46194547839981603,Prawda,827366EC,22,M
3097.4935468459767,65040.0,0.9990612788701259,1.2089908945317691,0.20209399197760572,Prawda,827366EC,22,M
3116.344711863462,65591.0,1.2083224266410382,0.6344291809778303,0.3243707287212062,Prawda,827366EC,22,M
3127.8685575651693,65732.0,2.9358730594156013,1.2517538011452642,0.30560527553019895,Prawda,827366EC,22,M
3146.9309949100207,66251.0,0.976713733479581,0.7001305316213126,0.21119921055836954,Prawda,827366EC,22,M
3156.4539775414864,66377.0,2.1974654202139443,2.219734282405748,0.4066760835230681,Prawda,827366EC,22,M
3188.410109552893,66914.0,0.7790084089211532,1.0788060735423417,0.3977900707073787,Prawda,827366EC,22,M
3190.8687015380087,67039.0,1.8173475634634761,1.8556171778765118,0.8011537186058351,Prawda,827366EC,22,M
3212.935617656488,67507.0,1.2167444096490105,1.4964413226973359,0.25310768830462155,Prawda,827366EC,22,M
3217.4333859064977,67616.0,1.3350110733445297,1.2836283124392507,0.2804749437864168,Prawda,827366EC,22,M
3243.742383120114,68164.0,0.5362382981686731,0.853142791856148,0.14027686625969862,Prawda,827366EC,22,M
3247.845459902878,68331.0,1.0307343957698933,0.8197032223107175,0.14765150596825904,Prawda,827366EC,22,M
3278.9328480938852,68834.0,1.3936892635810045,0.47182025352195034,0.11907806929216146,Prawda,827366EC,22,M
3290.6095911413095,68960.0,1.051792457739542,0.6426945281533678,0.17673548064980552,Prawda,827366EC,22,M
3306.291139092445,69455.0,0.6231988001115205,1.2998742882916499,0.22266983765231205,Prawda,827366EC,22,M
3312.684424384186,69577.0,1.1526099468959439,1.0239526829530552,0.2235537226147971,Prawda,827366EC,22,M
3330.2947350291506,70054.0,1.08998468441046,1.0011288510533045,0.14418085391448957,Prawda,827366EC,22,M
12.783211096003122,268.0,0.8836230314260916,0.5795486942339072,0.12400545476581068,Kłamstwo,827366EC,22,M
14.201269798896126,419.0,1.7574013373199475,0.4338673651299942,0.19688074365921782,Kłamstwo,827366EC,22,M
44.37651849824942,901.0,0.592310012299071,0.6374931234552094,0.12188488474195511,Kłamstwo,827366EC,22,M
51.19565072625283,1072.0,2.1678257605385793,0.43850832228253916,0.14450598972456383,Kłamstwo,827366EC,22,M
74.8656316001086,1569.0,0.6511209437763383,1.0099632170797226,0.1792876351247085,Kłamstwo,827366EC,22,M
75.0597592772145,1699.0,1.2013861232080276,0.3963207909350617,0.17665004259129635,Kłamstwo,827366EC,22,M
101.6271417783476,2210.0,0.41286800154350706,0.7536108421827283,0.1261119937586542,Kłamstwo,827366EC,22,M
113.11083907095195,2392.0,1.129930506928709,0.5239397884948442,0.1172194584316927,Kłamstwo,827366EC,22,M
130.72038612279138,2857.0,0.5099449422652133,0.35864508947496343,0.12071115859792518,Kłamstwo,827366EC,22,M
153.6297968502401,3056.0,1.5893668049741982,0.7620778747428465,0.1846416058758996,Kłamstwo,827366EC,22,M
174.69666596282678,3582.0,0.6308753450349616,0.6431176411001291,0.13091976733426652,Kłamstwo,827366EC,22,M
173.3852472839526,3708.0,0.8868177597960577,0.6008077413250985,0.16599054037610356,Kłamstwo,827366EC,22,M
198.27088082176365,4184.0,0.7020684337070215,0.7954012293711139,0.18230249161372755,Kłamstwo,827366EC,22,M
202.3436035028502,4362.0,1.021435347254167,0.5726064111171896,0.14483370902899823,Kłamstwo,827366EC,22,M
230.91106361280765,4851.0,0.5560659039973456,0.6757985814307556,0.15550695310929943,Kłamstwo,827366EC,22,M
241.3973782347344,5069.0,1.4534121198290555,1.535235118138765,0.17428216212564673,Kłamstwo,827366EC,22,M
258.60704179714537,5559.0,1.100334941996394,1.218111153948398,0.1543759116324323,Kłamstwo,827366EC,22,M
273.7178913188375,5720.0,1.0695801919825478,0.6517055881613736,0.19622489195218096,Kłamstwo,827366EC,22,M
292.7437087830958,6237.0,0.6127186763118644,0.5017766539661566,0.17390955471102443,Kłamstwo,827366EC,22,M
304.6912034088671,6362.0,1.6944450141776546,0.9548778221064056,0.18257285756727268,Kłamstwo,827366EC,22,M
322.3545199445651,6839.0,0.3923071207339628,0.6341653221325481,0.14378064275626182,Kłamstwo,827366EC,22,M
332.0292462604071,6996.0,1.2438362786467816,0.9408104172657958,0.12564370415634693,Kłamstwo,827366EC,22,M
357.1112095924423,7503.0,0.5400862689477779,0.47343584418460805,0.119499817879532,Kłamstwo,827366EC,22,M
362.18108350524955,7685.0,0.9364703875754727,0.37280386256773224,0.13909680292414026,Kłamstwo,827366EC,22,M
385.3758069008383,8196.0,0.5731139945900674,0.8538367397899866,0.13732045935199913,Kłamstwo,827366EC,22,M
394.6761652172561,8337.0,0.5774923442313349,0.8215429800131606,0.111055270657443,Kłamstwo,827366EC,22,M
417.7260297197648,8796.0,0.7599936950543222,1.079818125365692,0.11946257079502,Kłamstwo,827366EC,22,M
420.48150783779374,8933.0,0.8768553368204144,0.9014730316576991,0.19017190280259294,Kłamstwo,827366EC,22,M
446.3331703543941,9412.0,0.8009767829457642,1.2294502697748377,0.1330102591435224,Kłamstwo,827366EC,22,M
452.8419087936951,9577.0,0.6946029309590098,0.6634000447475455,0.1542127850011618,Kłamstwo,827366EC,22,M
478.428506563557,10045.0,0.4477657452347117,0.4794765223556709,0.14762223336674885,Kłamstwo,827366EC,22,M
481.66362798134674,10166.0,0.46887067084540845,0.8059877947339331,0.1353746146529019,Kłamstwo,827366EC,22,M
504.9046038769277,10605.0,0.4606080341942709,0.2881523905246784,0.10329256303821684,Kłamstwo,827366EC,22,M
506.1440539108151,10727.0,1.0679890829017786,1.4100995547916242,0.12155835180889024,Kłamstwo,827366EC,22,M
535.3441644769798,11262.0,0.6655653466681906,0.9943555356606126,0.12787092740870867,Kłamstwo,827366EC,22,M
539.4567225315193,11444.0,0.6155487144516354,0.6802338037800454,0.14446864377870366,Kłamstwo,827366EC,22,M
566.0770776860163,11906.0,0.43258539524723266,0.5513132765500497,0.11644601882955673,Kłamstwo,827366EC,22,M
571.1284404075817,12028.0,0.2848534428076974,0.5807825254331677,0.11767013547703292,Kłamstwo,827366EC,22,M
595.3544851116947,12558.0,0.6658717529106903,0.3696124895409775,0.08965653059402773,Kłamstwo,827366EC,22,M
599.4556580617032,12691.0,0.5493210470011158,0.4093169939340183,0.1025825217928025,Kłamstwo,827366EC,22,M
628.076897286606,13188.0,0.42692234322310785,0.48456313464731493,0.09484845022661155,Kłamstwo,827366EC,22,M
632.9016225088607,13337.0,0.5483216714098765,0.6068699219807706,0.11870539838482697,Kłamstwo,827366EC,22,M
657.4155401932086,13872.0,0.9504934866824144,0.9183123588974054,0.1790891883980027,Kłamstwo,827366EC,22,M
666.0459597507734,14009.0,0.6713982343778483,0.4340833969475044,0.13705758537619173,Kłamstwo,827366EC,22,M
690.6544432783684,14463.0,0.6900591166296894,0.3885536845753236,0.10512792727275458,Kłamstwo,827366EC,22,M
689.5936050463355,14580.0,0.613161604871222,0.45160187936393875,0.0834516362969065,Kłamstwo,827366EC,22,M
715.0613477503937,15040.0,0.41273419588452775,0.4713193589163097,0.10095759943436224,Kłamstwo,827366EC,22,M
722.8678159846202,15142.0,0.5719845190726467,1.0545861264616159,0.10582048734470834,Kłamstwo,827366EC,22,M
740.0947070384977,15604.0,0.4515060226929967,0.5806085134943204,0.12804306821436945,Kłamstwo,827366EC,22,M
749.8869672934164,15717.0,0.3960091986489203,1.7059140183055541,0.25202410843922346,Kłamstwo,827366EC,22,M
771.0110644106396,16205.0,0.5483911377054772,0.272105120398108,0.1324444283664098,Kłamstwo,827366EC,22,M
774.6875029062194,16368.0,0.6999298389967608,0.3957376044200964,0.16379453766579855,Kłamstwo,827366EC,22,M
799.4578672263676,16857.0,0.5451752569666497,0.4742765601306104,0.1441214256129836,Kłamstwo,827366EC,22,M
818.6697524955143,17015.0,0.7193651229150081,0.7665249486955594,0.17373365992032702,Kłamstwo,827366EC,22,M
830.7007211816176,17505.0,0.5219812325892138,0.810399912026025,0.1154657487992939,Kłamstwo,827366EC,22,M
838.9688641396574,17626.0,1.0690053038991527,1.10841976004069,0.18627942224922425,Kłamstwo,827366EC,22,M
859.1005881948337,18104.0,0.707742402721194,0.4306644263531917,0.10459938406092648,Kłamstwo,827366EC,22,M
868.7512565537797,18278.0,0.6260402272114614,0.5744564163849704,0.14874775537460402,Kłamstwo,827366EC,22,M
896.1013711944071,18804.0,0.8631787671579689,0.4106678474763388,0.11742628769115192,Kłamstwo,827366EC,22,M
894.6477238113982,18950.0,1.5655603578767505,2.167829182339031,0.18037688218244713,Kłamstwo,827366EC,22,M
924.9022592871513,19430.0,0.6070011493411354,0.7047913226093736,0.12814344546081569,Kłamstwo,827366EC,22,M
927.9231121102122,19588.0,0.5631568004911557,0.8665736139879356,0.1339227666838973,Kłamstwo,827366EC,22,M
955.269721524476,20091.0,0.727309035481585,0.665734629799024,0.14652941965659388,Kłamstwo,827366EC,22,M
960.4036280255309,20257.0,0.5828712385147077,0.6124348583813002,0.11700023116797917,Kłamstwo,827366EC,22,M
987.3144649654747,20746.0,1.0610048881973837,0.5933606370928907,0.11215175353447121,Kłamstwo,827366EC,22,M
991.2482280186489,20884.0,0.6787430991118703,0.4135620122555884,0.18662451861960466,Kłamstwo,827366EC,22,M
1014.7805468104497,21332.0,0.7971865668110908,0.6385176608643923,0.18712571647653548,Kłamstwo,827366EC,22,M
1019.5682639771233,21485.0,1.1055245442712003,0.9422555872744227,0.1543365212508993,Kłamstwo,827366EC,22,M
1043.3227656001277,21956.0,0.5218980484434657,0.494409482489028,0.1241137179723682,Kłamstwo,827366EC,22,M
