amplituda_p300,warunek,uuid,wiek,plec
2955.3810510634216,Kłamstwo,2D663E30,22,M
2979.45327102178,Kłamstwo,2D663E30,22,M
2977.2484381450554,Kłamstwo,2D663E30,22,M
3012.104473084548,Kłamstwo,2D663E30,22,M
3013.402686175264,Kłamstwo,2D663E30,22,M
3046.0402602864892,Kłamstwo,2D663E30,22,M
3047.064984630857,Kłamstwo,2D663E30,22,M
3073.7790612332947,Kłamstwo,2D663E30,22,M
3078.1049303462923,Kłamstwo,2D663E30,22,M
3115.2531687913756,Kłamstwo,2D663E30,22,M
3115.9355883139315,Kłamstwo,2D663E30,22,M
3141.9229940300193,Kłamstwo,2D663E30,22,M
3148.4733991402027,Kłamstwo,2D663E30,22,M
3174.6045602458275,Kłamstwo,2D663E30,22,M
3174.1145036382773,Kłamstwo,2D663E30,22,M
3203.6251407799095,Kłamstwo,2D663E30,22,M
3205.1472900236977,Kłamstwo,2D663E30,22,M
3231.008941030901,Kłamstwo,2D663E30,22,M
3246.275891301069,Kłamstwo,2D663E30,22,M
3312.8156143736833,Kłamstwo,2D663E30,22,M
3267.4827372665973,Kłamstwo,2D663E30,22,M
3296.87249560064,Kłamstwo,2D663E30,22,M
3299.2564340685162,Kłamstwo,2D663E30,22,M
3329.8642336585913,Kłamstwo,2D663E30,22,M
3334.6220612024013,Kłamstwo,2D663E30,22,M
3362.776678733602,Kłamstwo,2D663E30,22,M
3370.786820094326,Kłamstwo,2D663E30,22,M
3396.5579181196044,Kłamstwo,2D663E30,22,M
3409.7813137761805,Kłamstwo,2D663E30,22,M
3428.4849312622387,Kłamstwo,2D663E30,22,M
3.1977466070124456,Prawda,4C0F44CF,25,M
27.662614335826987,Prawda,4C0F44CF,25,M
46.63375489132964,Prawda,4C0F44CF,25,M
71.85258829417752,Prawda,4C0F44CF,25,M
90.16502986021924,Prawda,4C0F44CF,25,M
96.29516089503493,Prawda,4C0F44CF,25,M
117.22748344348406,Prawda,4C0F44CF,25,M
120.0445709857507,Prawda,4C0F44CF,25,M
145.03896005451736,Prawda,4C0F44CF,25,M
165.34880034028015,Prawda,4C0F44CF,25,M
188.36371134251903,Prawda,4C0F44CF,25,M
194.94828931860388,Prawda,4C0F44CF,25,M
227.18877166977234,Prawda,4C0F44CF,25,M
232.33981646759617,Prawda,4C0F44CF,25,M
265.32031752759156,Prawda,4C0F44CF,25,M
261.35906488473245,Prawda,4C0F44CF,25,M
285.2528858271464,Prawda,4C0F44CF,25,M
297.4506268163156,Prawda,4C0F44CF,25,M
324.8300912059712,Prawda,4C0F44CF,25,M
338.2364219849125,Prawda,4C0F44CF,25,M
352.33537818444455,Prawda,4C0F44CF,25,M
355.38508076315384,Prawda,4C0F44CF,25,M
387.88883823996787,Prawda,4C0F44CF,25,M
397.72897331976515,Prawda,4C0F44CF,25,M
425.92402412746054,Prawda,4C0F44CF,25,M
424.18532676497466,Prawda,4C0F44CF,25,M
445.4464793123494,Prawda,4C0F44CF,25,M
453.92310775017035,Prawda,4C0F44CF,25,M
486.8983353252527,Prawda,4C0F44CF,25,M
495.2626799660584,Prawda,4C0F44CF,25,M
507.94783533306605,Prawda,4C0F44CF,25,M
527.1646133773464,Prawda,4C0F44CF,25,M
548.3455161096102,Prawda,4C0F44CF,25,M
559.6956681381165,Prawda,4C0F44CF,25,M
581.6132219315768,Prawda,4C0F44CF,25,M
585.1042209718441,Prawda,4C0F44CF,25,M
604.4485809316828,Prawda,4C0F44CF,25,M
625.8843137977384,Prawda,4C0F44CF,25,M
658.0647078044934,Prawda,4C0F44CF,25,M
652.9747320733507,Prawda,4C0F44CF,25,M
688.297209508385,Prawda,4C0F44CF,25,M
689.6884594247051,Prawda,4C0F44CF,25,M
718.9782097263395,Prawda,4C0F44CF,25,M
724.8950699833053,Prawda,4C0F44CF,25,M
742.1319844486593,Prawda,4C0F44CF,25,M
749.7757474765494,Prawda,4C0F44CF,25,M
774.3682334337989,Prawda,4C0F44CF,25,M
777.3068130557912,Prawda,4C0F44CF,25,M
800.3578903167821,Prawda,4C0F44CF,25,M
821.4422591348446,Prawda,4C0F44CF,25,M
811.3463171392145,Prawda,4C0F44CF,25,M
848.4756606635516,Prawda,4C0F44CF,25,M
880.8026793808352,Prawda,4C0F44CF,25,M
870.8816632568373,Prawda,4C0F44CF,25,M
918.8558788861591,Prawda,4C0F44CF,25,M
922.8799422484643,Prawda,4C0F44CF,25,M
984.7836463000269,Prawda,4C0F44CF,25,M
983.944359401862,Prawda,4C0F44CF,25,M
1014.4457398667821,Prawda,4C0F44CF,25,M
961.3784632452691,Prawda,4C0F44CF,25,M
1014.2522828065639,Prawda,4C0F44CF,25,M
1044.8101351131752,Prawda,4C0F44CF,25,M
1047.1916866089996,Prawda,4C0F44CF,25,M
1025.5513266344278,Prawda,4C0F44CF,25,M
1041.0993391544848,Prawda,4C0F44CF,25,M
1106.1209375400688,Prawda,4C0F44CF,25,M
1116.6747275441653,Prawda,4C0F44CF,25,M
1133.1720476999424,Prawda,4C0F44CF,25,M
1141.111399197231,Prawda,4C0F44CF,25,M
1168.2392621689903,Prawda,4C0F44CF,25,M
1197.2929808710476,Prawda,4C0F44CF,25,M
1191.7093080158454,Prawda,4C0F44CF,25,M
1209.0163741724616,Prawda,4C0F44CF,25,M
1222.3497094300294,Prawda,4C0F44CF,25,M
1242.9706662137994,Prawda,4C0F44CF,25,M
1263.438568514356,Prawda,4C0F44CF,25,M
1307.9637681491965,Prawda,4C0F44CF,25,M
1277.1373867521377,Prawda,4C0F44CF,25,M
1297.3317814915085,Prawda,4C0F44CF,25,M
1314.686525728328,Prawda,4C0F44CF,25,M
1343.255110515095,Prawda,4C0F44CF,25,M
1348.685110126487,Prawda,4C0F44CF,25,M
1376.8969417384728,Prawda,4C0F44CF,25,M
1373.7035449022997,Prawda,4C0F44CF,25,M
1397.2015297143787,Prawda,4C0F44CF,25,M
1399.5929876823843,Prawda,4C0F44CF,25,M
1432.2464491131366,Prawda,4C0F44CF,25,M
1455.9657256268356,Prawda,4C0F44CF,25,M
1481.788073351433,Prawda,4C0F44CF,25,M
1478.5485154586256,Prawda,4C0F44CF,25,M
1495.7300273159144,Prawda,4C0F44CF,25,M
1516.0925765039547,Prawda,4C0F44CF,25,M
1537.4926803053743,Prawda,4C0F44CF,25,M
1524.7684306307847,Prawda,4C0F44CF,25,M
1551.833070376215,Prawda,4C0F44CF,25,M
1571.79926248158,Prawda,4C0F44CF,25,M
1587.3576812820384,Prawda,4C0F44CF,25,M
1600.9960597009026,Prawda,4C0F44CF,25,M
1616.3909980469844,Prawda,4C0F44CF,25,M
1644.6617548408797,Prawda,4C0F44CF,25,M
1666.8226164181608,Prawda,4C0F44CF,25,M
1669.2818156834012,Prawda,4C0F44CF,25,M
1679.6472015412444,Prawda,4C0F44CF,25,M
1706.3858775069925,Prawda,4C0F44CF,25,M
1727.6733837853212,Prawda,4C0F44CF,25,M
1717.8412227889778,Prawda,4C0F44CF,25,M
1735.326156192532,Prawda,4C0F44CF,25,M
1740.5526347507414,Prawda,4C0F44CF,25,M
1770.626681161972,Prawda,4C0F44CF,25,M
1790.6879798332259,Prawda,4C0F44CF,25,M
1817.3782263047422,Prawda,4C0F44CF,25,M
1826.9709898665656,Prawda,4C0F44CF,25,M
1846.8413513597259,Prawda,4C0F44CF,25,M
1860.6926913106274,Prawda,4C0F44CF,25,M
1886.2862930745312,Prawda,4C0F44CF,25,M
1865.89629946906,Prawda,4C0F44CF,25,M
1906.572395764898,Prawda,4C0F44CF,25,M
1910.5241820289427,Prawda,4C0F44CF,25,M
1942.8372141516631,Prawda,4C0F44CF,25,M
1949.0014459581957,Prawda,4C0F44CF,25,M
1976.2164083715188,Prawda,4C0F44CF,25,M
1990.1373522643914,Prawda,4C0F44CF,25,M
2000.7203601362867,Prawda,4C0F44CF,25,M
2031.1880431211698,Prawda,4C0F44CF,25,M
2045.0102525775967,Prawda,4C0F44CF,25,M
2044.2292672014119,Prawda,4C0F44CF,25,M
2076.2312010611604,Prawda,4C0F44CF,25,M
2071.603569014442,Prawda,4C0F44CF,25,M
2097.6959292478077,Prawda,4C0F44CF,25,M
2116.679412264301,Prawda,4C0F44CF,25,M
2117.8542371571853,Prawda,4C0F44CF,25,M
2132.1344749926916,Prawda,4C0F44CF,25,M
2168.843317469137,Prawda,4C0F44CF,25,M
2168.0118365397298,Prawda,4C0F44CF,25,M
2181.604903341744,Prawda,4C0F44CF,25,M
2234.5868278945854,Prawda,4C0F44CF,25,M
2225.577564102494,Prawda,4C0F44CF,25,M
2248.3141709166753,Prawda,4C0F44CF,25,M
2266.632572781006,Prawda,4C0F44CF,25,M
2252.6947435813277,Prawda,4C0F44CF,25,M
2289.6021672401876,Prawda,4C0F44CF,25,M
2313.4262603625266,Prawda,4C0F44CF,25,M
2338.8457067018167,Prawda,4C0F44CF,25,M
2348.3066120052417,Prawda,4C0F44CF,25,M
2350.7362122115246,Prawda,4C0F44CF,25,M
2378.365073118163,Prawda,4C0F44CF,25,M
2398.2771439728244,Prawda,4C0F44CF,25,M
2383.7230991347287,Prawda,4C0F44CF,25,M
2425.8667775409185,Prawda,4C0F44CF,25,M
2436.6135367463926,Prawda,4C0F44CF,25,M
2465.1597066319837,Prawda,4C0F44CF,25,M
2477.255447639047,Prawda,4C0F44CF,25,M
2501.533188117218,Prawda,4C0F44CF,25,M
2511.979131143781,Prawda,4C0F44CF,25,M
2526.202075222576,Prawda,4C0F44CF,25,M
2556.817848040282,Prawda,4C0F44CF,25,M
2569.0839441861576,Prawda,4C0F44CF,25,M
2571.6268195395137,Prawda,4C0F44CF,25,M
2596.2595512835987,Prawda,4C0F44CF,25,M
2595.091761763885,Prawda,4C0F44CF,25,M
2624.440642752447,Prawda,4C0F44CF,25,M
2627.20884602882,Prawda,4C0F44CF,25,M
2652.510521490885,Prawda,4C0F44CF,25,M
2664.3838924776815,Prawda,4C0F44CF,25,M
2691.8957534167785,Prawda,4C0F44CF,25,M
2702.324854569024,Prawda,4C0F44CF,25,M
2729.151596174677,Prawda,4C0F44CF,25,M
2727.753763849831,Prawda,4C0F44CF,25,M
2756.613945788378,Prawda,4C0F44CF,25,M
2762.004730398678,Prawda,4C0F44CF,25,M
2788.13465411756,Prawda,4C0F44CF,25,M
2796.8627648358115,Prawda,4C0F44CF,25,M
2805.9826591891833,Prawda,4C0F44CF,25,M
2828.061322789307,Prawda,4C0F44CF,25,M
2858.7429390044454,Prawda,4C0F44CF,25,M
2852.3055034143317,Prawda,4C0F44CF,25,M
2876.958656043436,Prawda,4C0F44CF,25,M
2864.48985790213,Prawda,4C0F44CF,25,M
2902.9963594754117,Prawda,4C0F44CF,25,M
2903.322822080397,Prawda,4C0F44CF,25,M
2954.548895695873,Prawda,4C0F44CF,25,M
2940.898008782417,Prawda,4C0F44CF,25,M
2976.56081544659,Prawda,4C0F44CF,25,M
2972.628269125862,Prawda,4C0F44CF,25,M
2996.6143905150734,Prawda,4C0F44CF,25,M
3014.3930962446816,Prawda,4C0F44CF,25,M
3026.116500882015,Prawda,4C0F44CF,25,M
3047.469750999142,Prawda,4C0F44CF,25,M
3064.366904751346,Prawda,4C0F44CF,25,M
3085.079069814086,Prawda,4C0F44CF,25,M
3107.9467435238244,Prawda,4C0F44CF,25,M
3095.877863786397,Prawda,4C0F44CF,25,M
3123.53906272967,Prawda,4C0F44CF,25,M
3125.5807317650397,Prawda,4C0F44CF,25,M
3161.984091481882,Prawda,4C0F44CF,25,M
3175.016558759261,Prawda,4C0F44CF,25,M
3194.531608564155,Prawda,4C0F44CF,25,M
3228.586130069029,Prawda,4C0F44CF,25,M
3220.871397342481,Prawda,4C0F44CF,25,M
3239.755748868687,Prawda,4C0F44CF,25,M
3266.209067900332,Prawda,4C0F44CF,25,M
3265.220871039319,Prawda,4C0F44CF,25,M
3300.244318266867,Prawda,4C0F44CF,25,M
3309.8023251363966,Prawda,4C0F44CF,25,M
3311.8687928805366,Prawda,4C0F44CF,25,M
3326.8019264251384,Prawda,4C0F44CF,25,M
3353.261291936613,Prawda,4C0F44CF,25,M
3355.25885566762,Prawda,4C0F44CF,25,M
3385.244856193303,Prawda,4C0F44CF,25,M
3370.93397078109,Prawda,4C0F44CF,25,M
3420.0143163085045,Prawda,4C0F44CF,25,M
3406.224738426889,Prawda,4C0F44CF,25,M
3433.934434691249,Prawda,4C0F44CF,25,M
3456.6067166657563,Prawda,4C0F44CF,25,M
-3.014620135307141,Kłamstwo,4C0F44CF,25,M
28.19577930401322,Kłamstwo,4C0F44CF,25,M
45.62372019813744,Kłamstwo,4C0F44CF,25,M
53.97403150471259,Kłamstwo,4C0F44CF,25,M
74.73137619642348,Kłamstwo,4C0F44CF,25,M
88.83611147071142,Kłamstwo,4C0F44CF,25,M
100.43508650012828,Kłamstwo,4C0F44CF,25,M
122.8452537893266,Kłamstwo,4C0F44CF,25,M
135.87484867253764,Kłamstwo,4C0F44CF,25,M
132.82150597476246,Kłamstwo,4C0F44CF,25,M
176.52562689368162,Kłamstwo,4C0F44CF,25,M
179.61489831650118,Kłamstwo,4C0F44CF,25,M
205.66138822746822,Kłamstwo,4C0F44CF,25,M
222.89652991988262,Kłamstwo,4C0F44CF,25,M
253.33881956842396,Kłamstwo,4C0F44CF,25,M
259.5412992657599,Kłamstwo,4C0F44CF,25,M
289.2142429754585,Kłamstwo,4C0F44CF,25,M
297.23048960891083,Kłamstwo,4C0F44CF,25,M
323.14433580304717,Kłamstwo,4C0F44CF,25,M
323.50197358887,Kłamstwo,4C0F44CF,25,M
356.00950208467896,Kłamstwo,4C0F44CF,25,M
347.38106715746255,Kłamstwo,4C0F44CF,25,M
381.94561401214054,Kłamstwo,4C0F44CF,25,M
398.4186105065009,Kłamstwo,4C0F44CF,25,M
417.8209486186287,Kłamstwo,4C0F44CF,25,M
409.05605009540704,Kłamstwo,4C0F44CF,25,M
465.4406465297623,Kłamstwo,4C0F44CF,25,M
446.0149569198074,Kłamstwo,4C0F44CF,25,M
480.8210381017872,Kłamstwo,4C0F44CF,25,M
507.7414484559559,Kłamstwo,4C0F44CF,25,M
524.8740974338708,Kłamstwo,4C0F44CF,25,M
545.0030312788423,Kłamstwo,4C0F44CF,25,M
559.5397069557098,Kłamstwo,4C0F44CF,25,M
575.2209291795099,Kłamstwo,4C0F44CF,25,M
594.3026919482729,Kłamstwo,4C0F44CF,25,M
607.5068025956527,Kłamstwo,4C0F44CF,25,M
623.9512470637604,Kłamstwo,4C0F44CF,25,M
640.5721900338136,Kłamstwo,4C0F44CF,25,M
668.9385203195367,Kłamstwo,4C0F44CF,25,M
679.9358998526512,Kłamstwo,4C0F44CF,25,M
707.0653060747716,Kłamstwo,4C0F44CF,25,M
699.8964583278415,Kłamstwo,4C0F44CF,25,M
728.0536893744132,Kłamstwo,4C0F44CF,25,M
746.8881560882495,Kłamstwo,4C0F44CF,25,M
762.5850822092398,Kłamstwo,4C0F44CF,25,M
776.8460400212897,Kłamstwo,4C0F44CF,25,M
784.4690289027811,Kłamstwo,4C0F44CF,25,M
812.1367769848459,Kłamstwo,4C0F44CF,25,M
831.8108871770637,Kłamstwo,4C0F44CF,25,M
839.2945201894402,Kłamstwo,4C0F44CF,25,M
862.2220888915066,Kłamstwo,4C0F44CF,25,M
872.0944785145182,Kłamstwo,4C0F44CF,25,M
906.3173807504634,Kłamstwo,4C0F44CF,25,M
898.4192711276002,Kłamstwo,4C0F44CF,25,M
930.1759162944941,Kłamstwo,4C0F44CF,25,M
935.3005599312393,Kłamstwo,4C0F44CF,25,M
955.2113464060034,Kłamstwo,4C0F44CF,25,M
980.8974843348059,Kłamstwo,4C0F44CF,25,M
993.6487018033115,Kłamstwo,4C0F44CF,25,M
1003.8388567291111,Kłamstwo,4C0F44CF,25,M
1036.4618050026877,Kłamstwo,4C0F44CF,25,M
1043.9487544131005,Kłamstwo,4C0F44CF,25,M
1065.7919265587336,Kłamstwo,4C0F44CF,25,M
1067.740433158958,Kłamstwo,4C0F44CF,25,M
1088.5939984748884,Kłamstwo,4C0F44CF,25,M
1106.2591286682887,Kłamstwo,4C0F44CF,25,M
1129.1758565700486,Kłamstwo,4C0F44CF,25,M
1136.0289350412927,Kłamstwo,4C0F44CF,25,M
1157.1877111560748,Kłamstwo,4C0F44CF,25,M
1163.201232825426,Kłamstwo,4C0F44CF,25,M
1196.1536560654986,Kłamstwo,4C0F44CF,25,M
1189.96313343811,Kłamstwo,4C0F44CF,25,M
1216.1095949425323,Kłamstwo,4C0F44CF,25,M
1234.0370990011206,Kłamstwo,4C0F44CF,25,M
1256.702612606411,Kłamstwo,4C0F44CF,25,M
1251.3918190569811,Kłamstwo,4C0F44CF,25,M
1276.0690723661905,Kłamstwo,4C0F44CF,25,M
1283.7295230418968,Kłamstwo,4C0F44CF,25,M
1303.680457369038,Kłamstwo,4C0F44CF,25,M
1315.3965562552394,Kłamstwo,4C0F44CF,25,M
1338.9431863656064,Kłamstwo,4C0F44CF,25,M
1366.9260595126575,Kłamstwo,4C0F44CF,25,M
1384.1114387495445,Kłamstwo,4C0F44CF,25,M
1383.5541271295374,Kłamstwo,4C0F44CF,25,M
1403.995335039427,Kłamstwo,4C0F44CF,25,M
1414.3453006913774,Kłamstwo,4C0F44CF,25,M
1450.9564301224004,Kłamstwo,4C0F44CF,25,M
1453.9351160053113,Kłamstwo,4C0F44CF,25,M
1483.7409663835374,Kłamstwo,4C0F44CF,25,M
1483.7594387129132,Kłamstwo,4C0F44CF,25,M
1514.809743460811,Kłamstwo,4C0F44CF,25,M
1515.2544756269976,Kłamstwo,4C0F44CF,25,M
1542.6170898594573,Kłamstwo,4C0F44CF,25,M
1547.6031529048844,Kłamstwo,4C0F44CF,25,M
1569.3964228400405,Kłamstwo,4C0F44CF,25,M
1585.4604108693547,Kłamstwo,4C0F44CF,25,M
1610.2272323676386,Kłamstwo,4C0F44CF,25,M
1622.6813738517446,Kłamstwo,4C0F44CF,25,M
1642.6361960724025,Kłamstwo,4C0F44CF,25,M
1642.5559116931802,Kłamstwo,4C0F44CF,25,M
1662.6927379836127,Kłamstwo,4C0F44CF,25,M
1678.4200446126779,Kłamstwo,4C0F44CF,25,M
1697.5560647887394,Kłamstwo,4C0F44CF,25,M
1713.3854944687914,Kłamstwo,4C0F44CF,25,M
1728.3279292312884,Kłamstwo,4C0F44CF,25,M
1747.122673244121,Kłamstwo,4C0F44CF,25,M
1771.5300753139493,Kłamstwo,4C0F44CF,25,M
1786.3005236803058,Kłamstwo,4C0F44CF,25,M
1801.7553470408277,Kłamstwo,4C0F44CF,25,M
1785.0192177692984,Kłamstwo,4C0F44CF,25,M
1820.403964759436,Kłamstwo,4C0F44CF,25,M
1836.4474133452075,Kłamstwo,4C0F44CF,25,M
1859.1926672857703,Kłamstwo,4C0F44CF,25,M
1859.4321866722764,Kłamstwo,4C0F44CF,25,M
1878.2591552669658,Kłamstwo,4C0F44CF,25,M
1892.6324030044768,Kłamstwo,4C0F44CF,25,M
1911.662212310402,Kłamstwo,4C0F44CF,25,M
1918.225168565701,Kłamstwo,4C0F44CF,25,M
1940.9966438665876,Kłamstwo,4C0F44CF,25,M
1946.480813869804,Kłamstwo,4C0F44CF,25,M
1970.469263642002,Kłamstwo,4C0F44CF,25,M
1982.8987032030552,Kłamstwo,4C0F44CF,25,M
2009.3487834851264,Kłamstwo,4C0F44CF,25,M
2018.8751590352883,Kłamstwo,4C0F44CF,25,M
2046.057370293358,Kłamstwo,4C0F44CF,25,M
2045.485289029693,Kłamstwo,4C0F44CF,25,M
2072.731244908957,Kłamstwo,4C0F44CF,25,M
2082.898062799689,Kłamstwo,4C0F44CF,25,M
2108.5502088136186,Kłamstwo,4C0F44CF,25,M
2114.9901510406416,Kłamstwo,4C0F44CF,25,M
2134.9309952174603,Kłamstwo,4C0F44CF,25,M
2146.364036915221,Kłamstwo,4C0F44CF,25,M
2161.495466058515,Kłamstwo,4C0F44CF,25,M
2165.3563165907594,Kłamstwo,4C0F44CF,25,M
2196.1969877245256,Kłamstwo,4C0F44CF,25,M
2205.007663181591,Kłamstwo,4C0F44CF,25,M
2233.614294314638,Kłamstwo,4C0F44CF,25,M
2236.7190513810842,Kłamstwo,4C0F44CF,25,M
2258.5663874523757,Kłamstwo,4C0F44CF,25,M
2269.8991682676997,Kłamstwo,4C0F44CF,25,M
2299.200790617121,Kłamstwo,4C0F44CF,25,M
2308.892679833083,Kłamstwo,4C0F44CF,25,M
2332.0597939926433,Kłamstwo,4C0F44CF,25,M
2342.1329213180397,Kłamstwo,4C0F44CF,25,M
2367.843834020879,Kłamstwo,4C0F44CF,25,M
2381.4591360548484,Kłamstwo,4C0F44CF,25,M
2397.0394057198655,Kłamstwo,4C0F44CF,25,M
2406.4251029796983,Kłamstwo,4C0F44CF,25,M
2426.4427565341334,Kłamstwo,4C0F44CF,25,M
2441.3309674818984,Kłamstwo,4C0F44CF,25,M
2457.9701098583832,Kłamstwo,4C0F44CF,25,M
2481.2070075211896,Kłamstwo,4C0F44CF,25,M
2504.1901523684387,Kłamstwo,4C0F44CF,25,M
2510.483012173112,Kłamstwo,4C0F44CF,25,M
2538.9888640257013,Kłamstwo,4C0F44CF,25,M
2535.715451674594,Kłamstwo,4C0F44CF,25,M
2568.9597430740387,Kłamstwo,4C0F44CF,25,M
2575.364475025829,Kłamstwo,4C0F44CF,25,M
2609.184524932988,Kłamstwo,4C0F44CF,25,M
2568.7830061803925,Kłamstwo,4C0F44CF,25,M
2631.1734748698264,Kłamstwo,4C0F44CF,25,M
2643.7421190100767,Kłamstwo,4C0F44CF,25,M
2676.116773480213,Kłamstwo,4C0F44CF,25,M
2678.834349133879,Kłamstwo,4C0F44CF,25,M
2692.6921544716383,Kłamstwo,4C0F44CF,25,M
2726.657227048912,Kłamstwo,4C0F44CF,25,M
2717.3260557060494,Kłamstwo,4C0F44CF,25,M
2756.6363321120507,Kłamstwo,4C0F44CF,25,M
2774.517786724375,Kłamstwo,4C0F44CF,25,M
2781.380747311747,Kłamstwo,4C0F44CF,25,M
2817.5074619748752,Kłamstwo,4C0F44CF,25,M
2822.0002850868827,Kłamstwo,4C0F44CF,25,M
2837.357046927989,Kłamstwo,4C0F44CF,25,M
2849.829024230579,Kłamstwo,4C0F44CF,25,M
2881.3936774919707,Kłamstwo,4C0F44CF,25,M
2887.4734074848993,Kłamstwo,4C0F44CF,25,M
2901.198294571626,Kłamstwo,4C0F44CF,25,M
2923.7832928449448,Kłamstwo,4C0F44CF,25,M
2941.5411058947693,Kłamstwo,4C0F44CF,25,M
2943.098499864305,Kłamstwo,4C0F44CF,25,M
2961.1585507603886,Kłamstwo,4C0F44CF,25,M
2982.0268543614875,Kłamstwo,4C0F44CF,25,M
2997.6952161483127,Kłamstwo,4C0F44CF,25,M
3016.8216014391664,Kłamstwo,4C0F44CF,25,M
3033.3551514936767,Kłamstwo,4C0F44CF,25,M
3031.9547468339597,Kłamstwo,4C0F44CF,25,M
3094.278667709358,Kłamstwo,4C0F44CF,25,M
3072.696822071608,Kłamstwo,4C0F44CF,25,M
3097.266248208135,Kłamstwo,4C0F44CF,25,M
3102.049183658856,Kłamstwo,4C0F44CF,25,M
3221.4481240277155,Kłamstwo,4C0F44CF,25,M
3094.2817615467447,Kłamstwo,4C0F44CF,25,M
3154.6074361699834,Kłamstwo,4C0F44CF,25,M
3163.2411149961663,Kłamstwo,4C0F44CF,25,M
3191.517223949285,Kłamstwo,4C0F44CF,25,M
3200.0963876799133,Kłamstwo,4C0F44CF,25,M
3214.914713678709,Kłamstwo,4C0F44CF,25,M
3243.8229291635894,Kłamstwo,4C0F44CF,25,M
3267.0883936118685,Kłamstwo,4C0F44CF,25,M
3277.9410644243494,Kłamstwo,4C0F44CF,25,M
3297.147920959443,Kłamstwo,4C0F44CF,25,M
3301.2277449445055,Kłamstwo,4C0F44CF,25,M
3324.1173097908813,Kłamstwo,4C0F44CF,25,M
3344.5440724067457,Kłamstwo,4C0F44CF,25,M
3358.558443508434,Kłamstwo,4C0F44CF,25,M
3374.383948607859,Kłamstwo,4C0F44CF,25,M
3396.713333664138,Kłamstwo,4C0F44CF,25,M
3397.680061394692,Kłamstwo,4C0F44CF,25,M
3428.064544954762,Kłamstwo,4C0F44CF,25,M
3443.78001768947,Kłamstwo,4C0F44CF,25,M
3450.4066139171255,Kłamstwo,4C0F44CF,25,M
3506.776810467359,Kłamstwo,4C0F44CF,25,M
3496.0770598644126,Kłamstwo,4C0F44CF,25,M
3501.342637093607,Kłamstwo,4C0F44CF,25,M
32.07431235932242,Prawda,827366EC,22,M
12.930284894954983,Prawda,827366EC,22,M
42.087820294759595,Prawda,827366EC,22,M
46.80144659465532,Prawda,827366EC,22,M
85.57553026629643,Prawda,827366EC,22,M
76.46761240001722,Prawda,827366EC,22,M
113.42933856798055,Prawda,827366EC,22,M
111.36701923139339,Prawda,827366EC,22,M
138.59621274642913,Prawda,827366EC,22,M
143.20675855576712,Prawda,827366EC,22,M
170.2658964523772,Prawda,827366EC,22,M
177.02033172999623,Prawda,827366EC,22,M
202.24234147014548,Prawda,827366EC,22,M
210.5085379483712,Prawda,827366EC,22,M
238.80892027419748,Prawda,827366EC,22,M
241.23857302303247,Prawda,827366EC,22,M
276.54145324106855,Prawda,827366EC,22,M
266.45702162773165,Prawda,827366EC,22,M
297.55874072968817,Prawda,827366EC,22,M
306.49360592707353,Prawda,827366EC,22,M
326.10535390115166,Prawda,827366EC,22,M
329.0144852335682,Prawda,827366EC,22,M
357.50363883440605,Prawda,827366EC,22,M
368.7716856343665,Prawda,827366EC,22,M
391.10772575222387,Prawda,827366EC,22,M
398.3213301905827,Prawda,827366EC,22,M
429.7093202038797,Prawda,827366EC,22,M
434.84353511193973,Prawda,827366EC,22,M
456.25265444185413,Prawda,827366EC,22,M
460.26245695885933,Prawda,827366EC,22,M
486.15229469766626,Prawda,827366EC,22,M
494.88950715717243,Prawda,827366EC,22,M
518.4090621233911,Prawda,827366EC,22,M
524.367455801428,Prawda,827366EC,22,M
551.3718024506347,Prawda,827366EC,22,M
554.5312418642075,Prawda,827366EC,22,M
588.4888596211584,Prawda,827366EC,22,M
584.1983834407014,Prawda,827366EC,22,M
614.860462829595,Prawda,827366EC,22,M
611.7430790987016,Prawda,827366EC,22,M
645.8804526801207,Prawda,827366EC,22,M
659.1943394665307,Prawda,827366EC,22,M
680.6339873655462,Prawda,827366EC,22,M
687.7451189641603,Prawda,827366EC,22,M
707.8404835691138,Prawda,827366EC,22,M
720.3322075452521,Prawda,827366EC,22,M
742.1767171052613,Prawda,827366EC,22,M
754.020334441768,Prawda,827366EC,22,M
779.4910483163729,Prawda,827366EC,22,M
783.9991618197362,Prawda,827366EC,22,M
809.2747673050574,Prawda,827366EC,22,M
812.0406734718342,Prawda,827366EC,22,M
843.1661398214623,Prawda,827366EC,22,M
843.3845623646802,Prawda,827366EC,22,M
870.6488052936322,Prawda,827366EC,22,M
869.3604255870297,Prawda,827366EC,22,M
905.7671484131403,Prawda,827366EC,22,M
898.353960824873,Prawda,827366EC,22,M
928.1284417174546,Prawda,827366EC,22,M
931.3693346511734,Prawda,827366EC,22,M
958.9116673162537,Prawda,827366EC,22,M
963.4017844742602,Prawda,827366EC,22,M
991.1992406234642,Prawda,827366EC,22,M
991.7705582892773,Prawda,827366EC,22,M
1023.4457336569554,Prawda,827366EC,22,M
1027.2495646636885,Prawda,827366EC,22,M
1051.4977766069337,Prawda,827366EC,22,M
1055.3343601886468,Prawda,827366EC,22,M
1082.70847457826,Prawda,827366EC,22,M
1085.2111417918884,Prawda,827366EC,22,M
1111.9241644609795,Prawda,827366EC,22,M
1102.653969191235,Prawda,827366EC,22,M
1147.15095438913,Prawda,827366EC,22,M
1147.587525252275,Prawda,827366EC,22,M
